C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER,C_CASE
2014,3,1,14,2,2,22,UU,4,2,2,18,1,1,UUUU,1,F,37,11,2,2,1,2101767
2014,3,1,14,2,2,22,UU,4,2,2,18,2,20,UUUU,1,M,35,11,1,NN,U,2101767
2014,3,1,21,2,1,2,2,1,3,2,18,1,22,UUUU,1,N,NN,NN,N,NN,U,2101777
2014,3,1,21,2,1,2,2,1,3,2,18,99,NN,NNNN,1,F,44,99,2,NN,3,2101777
2014,3,1,12,2,12,QQ,UU,1,U,U,UU,1,NN,UUUU,1,M,41,11,1,NN,U,2101813
2014,3,1,12,2,12,QQ,UU,1,U,U,UU,2,NN,UUUU,1,M,50,11,1,NN,U,2101813
2014,3,1,12,2,12,QQ,UU,1,U,U,UU,3,NN,UUUU,1,F,23,11,1,NN,U,2101813
2014,3,1,12,2,12,QQ,UU,1,U,U,UU,4,NN,UUUU,1,M,50,11,1,NN,U,2101813
2014,3,1,12,2,12,QQ,UU,1,U,U,UU,5,NN,UUUU,1,M,26,11,1,NN,U,2101813
2014,3,1,12,2,12,QQ,UU,1,U,U,UU,6,NN,UUUU,1,F,20,11,1,NN,U,2101813
2014,3,1,12,2,12,QQ,UU,1,U,U,UU,7,NN,UUUU,1,F,37,11,1,NN,U,2101813
2014,3,1,12,2,12,QQ,UU,1,U,U,UU,8,NN,UUUU,1,F,NN,11,2,2,U,2101813
2014,3,1,12,2,12,QQ,UU,1,U,U,UU,9,NN,UUUU,1,M,35,11,1,NN,U,2101813
2014,3,1,12,2,12,QQ,UU,1,U,U,UU,10,NN,UUUU,1,F,74,11,1,NN,U,2101813
2014,3,1,12,2,12,QQ,UU,1,U,U,UU,11,NN,UUUU,1,F,25,11,1,NN,U,2101813
2014,3,1,12,2,12,QQ,UU,1,U,U,UU,12,NN,UUUU,1,M,35,11,1,NN,U,2101813
2014,3,1,12,2,12,QQ,UU,1,U,U,UU,99,NN,NNNN,1,F,43,99,2,NN,3,2101813
2014,3,1,18,2,1,2,UU,1,3,U,UU,1,22,UUUU,1,M,38,12,2,NN,U,2101814
2014,3,1,18,2,1,2,UU,1,3,U,UU,1,22,UUUU,2,M,39,11,1,NN,U,2101814
2014,3,1,23,2,2,21,UU,1,5,5,UU,1,1,UUUU,1,F,37,11,1,NN,1,2101857
2014,3,1,23,2,2,21,UU,1,5,5,UU,2,1,UUUU,1,F,49,11,2,2,1,2101857
2014,3,1,13,2,2,22,UU,2,5,1,18,1,1,UUUU,1,M,38,11,2,2,1,2102014
2014,3,1,13,2,2,22,UU,2,5,1,18,2,1,UUUU,1,M,NN,11,2,2,1,2102014
2014,3,1,8,2,2,32,UU,1,5,1,UU,1,1,UUUU,1,F,57,11,2,2,1,2102069
2014,3,1,8,2,2,32,UU,1,5,1,UU,1,1,UUUU,2,M,76,13,2,2,2,2102069
2014,3,1,8,2,2,32,UU,1,5,1,UU,2,1,UUUU,1,F,46,11,2,2,1,2102069
2014,3,1,15,2,2,21,UU,1,1,1,1,1,5,UUUU,1,M,61,11,2,2,1,2102085
2014,3,1,15,2,2,21,UU,1,1,1,1,2,1,UUUU,1,M,39,11,1,NN,1,2102085
2014,3,1,15,2,2,3,UU,6,3,3,18,1,1,UUUU,1,F,14,13,2,12,2,2102090
