C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER,C_CASE
2014,1,1,10,2,1,2,3,1,3,2,18,1,1,UUUU,1,M,75,11,2,NN,1,2101850
2014,1,1,12,2,1,4,UU,1,5,1,UU,1,1,UUUU,1,F,21,11,2,2,1,2101859
2014,1,1,0,2,1,3,UU,7,3,1,UU,1,1,UUUU,1,F,34,11,2,2,1,2101898
2014,1,1,17,2,2,21,UU,1,1,1,18,1,1,UUUU,1,F,50,11,2,2,1,2102004
2014,1,1,17,2,2,21,UU,1,1,1,18,2,1,UUUU,1,M,63,11,1,NN,1,2102004
2014,1,1,22,2,1,4,5,1,3,1,18,1,1,UUUU,1,F,26,11,2,2,1,2102223
2014,1,1,16,2,2,35,2,4,3,4,16,1,1,UUUU,1,M,34,11,2,2,1,2102260
2014,1,1,16,2,2,35,2,4,3,4,16,2,1,UUUU,1,F,20,11,2,2,1,2102260
2014,1,1,13,2,2,35,2,1,1,1,18,1,1,UUUU,1,F,80,11,2,2,1,2102368
2014,1,1,13,2,2,35,2,1,1,1,18,2,20,UUUU,1,M,50,11,1,NN,U,2102368
2014,1,1,18,2,2,21,UU,1,2,2,3,1,1,UUUU,1,F,35,11,2,2,1,2102392
2014,1,1,18,2,2,21,UU,1,2,2,3,2,1,UUUU,1,F,37,11,1,NN,1,2102392
2014,1,1,17,2,2,21,2,1,4,1,18,1,5,UUUU,1,F,45,11,1,NN,1,2102492
2014,1,1,17,2,2,21,2,1,4,1,18,2,1,UUUU,1,M,26,11,2,2,1,2102492
2014,1,1,12,2,2,21,UU,1,3,4,3,1,1,UUUU,1,F,32,11,2,2,1,2102624
2014,1,1,12,2,2,21,UU,1,3,4,3,2,1,UUUU,1,F,38,11,1,NN,1,2102624
2014,1,1,20,2,2,QQ,UU,2,1,1,3,1,1,UUUU,1,F,20,11,1,NN,1,2102656
2014,1,1,20,2,2,QQ,UU,2,1,1,3,2,1,UUUU,1,F,37,21,2,2,2,2102656
2014,1,1,20,2,2,QQ,UU,2,1,1,3,2,1,UUUU,2,M,37,11,1,NN,1,2102656
2014,1,1,16,2,2,21,2,1,2,1,1,1,1,UUUU,1,F,60,11,2,2,1,2102662
2014,1,1,16,2,2,21,2,1,2,1,1,2,1,UUUU,1,M,35,11,1,NN,1,2102662
2014,1,1,19,2,2,21,2,1,1,2,UU,1,1,UUUU,1,F,25,11,2,2,1,2102715
2014,1,1,19,2,2,21,2,1,1,2,UU,2,1,UUUU,1,M,19,13,2,2,2,2102715
2014,1,1,19,2,2,21,2,1,1,2,UU,2,1,UUUU,2,M,27,11,1,NN,1,2102715
2014,1,1,16,2,2,21,2,1,1,1,1,1,1,UUUU,1,F,43,13,2,2,2,2102716
2014,1,1,16,2,2,21,2,1,1,1,1,1,1,UUUU,2,M,72,11,1,NN,1,2102716
2014,1,1,16,2,2,21,2,1,1,1,1,2,1,UUUU,1,M,55,11,1,NN,1,2102716
2014,1,1,7,2,2,31,UU,1,4,3,UU,1,1,UUUU,1,F,25,11,2,2,1,2102951
2014,1,1,7,2,2,31,UU,1,4,3,UU,2,1,UUUU,1,M,31,11,2,1,1,2102951
2014,1,1,22,2,1,3,3,5,5,5,18,1,1,2008,1,M,19,11,2,2,1,2103285
2014,1,1,19,2,2,41,3,1,3,1,18,1,1,2007,1,F,19,11,2,2,1,2103535
2014,1,1,19,2,2,41,3,1,3,1,18,2,1,2006,2,M,22,11,1,2,1,2103535
2014,1,1,10,2,3,35,2,2,2,1,3,1,1,2014,1,M,33,11,2,2,1,2103544
2014,1,1,10,2,3,35,2,2,2,1,3,1,1,2014,2,F,33,13,2,2,2,2103544
2014,1,1,10,2,3,35,2,2,2,1,3,2,1,1987,3,M,37,11,2,2,1,2103544
2014,1,1,10,2,3,35,2,2,2,1,3,3,1,2012,4,F,35,11,2,2,1,2103544
2014,1,1,14,2,2,35,1,2,3,1,18,1,1,2000,1,M,56,11,2,2,1,2103545
2014,1,1,14,2,2,35,1,2,3,1,18,1,1,2000,2,F,58,12,2,2,2,2103545
2014,1,1,14,2,2,35,1,2,3,1,18,2,1,1994,3,M,30,11,1,2,1,2103545
2014,1,1,10,2,1,4,QQ,1,9,2,18,1,1,2003,1,F,25,11,2,2,1,2103573
2014,1,1,11,2,2,21,5,1,1,1,18,1,8,2011,1,M,54,11,1,2,1,2103579
2014,1,1,11,2,2,21,5,1,1,1,18,1,8,2011,2,M,30,13,2,2,2,2103579
2014,1,1,11,2,2,21,5,1,1,1,18,2,20,2010,3,M,54,11,2,1,U,2103579
2014,1,1,19,2,3,21,2,4,3,1,18,1,1,2004,1,M,31,11,1,2,1,2103591
2014,1,1,19,2,3,21,2,4,3,1,18,2,1,2003,2,F,36,11,2,2,1,2103591
2014,1,1,19,2,3,21,2,4,3,1,18,3,1,2007,4,F,48,11,1,2,1,2103591
2014,1,1,13,2,3,UU,1,1,1,5,3,1,1,2010,1,F,44,11,2,2,1,2103601
2014,1,1,13,2,3,UU,1,1,1,5,3,1,1,2010,2,U,UU,96,1,2,2,2103601
2014,1,1,13,2,3,UU,1,1,1,5,3,2,1,2010,3,M,21,11,1,2,1,2103601
2014,1,1,13,2,3,UU,1,1,1,5,3,3,1,2006,4,M,33,11,1,2,1,2103601
2014,1,1,15,2,2,21,2,2,2,1,18,1,1,2006,1,M,37,11,1,2,1,2103615
2014,1,1,15,2,2,21,2,2,2,1,18,2,5,2005,2,F,24,11,2,2,1,2103615
2014,1,1,12,2,2,33,3,4,2,1,18,1,1,2009,1,M,39,13,2,2,2,2103688
2014,1,1,12,2,2,33,3,4,2,1,18,1,1,2009,2,F,2,21,2,2,2,2103688
2014,1,1,12,2,2,33,3,4,2,1,18,1,1,2009,3,F,UU,23,2,2,2,2103688
2014,1,1,12,2,2,33,3,4,2,1,18,1,1,2009,4,F,37,11,2,2,1,2103688
2014,1,1,12,2,2,33,3,4,2,1,18,2,1,2013,1,M,40,11,2,2,1,2103688
2014,1,1,12,2,2,33,3,4,2,1,18,2,1,2013,2,U,UU,QQ,N,NN,U,2103688
2014,1,1,12,2,2,33,2,2,2,1,12,1,1,2013,1,F,54,11,1,2,1,2103714
2014,1,1,12,2,2,33,2,2,2,1,12,2,7,1998,1,M,27,11,2,2,1,2103714
2014,1,1,16,2,1,3,1,1,5,4,UU,1,1,2010,1,F,66,13,2,2,2,2103718
2014,1,1,16,2,1,3,1,1,5,4,UU,1,1,2010,2,M,68,11,2,2,1,2103718
2014,1,1,0,2,2,31,2,3,2,1,18,1,1,2007,1,M,41,11,1,1,1,2103730
2014,1,1,0,2,2,31,2,3,2,1,18,1,1,2007,2,U,UU,QQ,N,NN,U,2103730
2014,1,1,0,2,2,31,2,3,2,1,18,2,1,2013,1,M,16,11,2,1,1,2103730
2014,1,1,0,2,2,31,2,3,2,1,18,2,1,2013,2,U,47,QQ,N,NN,U,2103730
