C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER,C_CASE
2002,9,1,10,2,1,3,UU,2,1,1,18,1,1,UUUU,1,F,36,11,2,2,1,458631
2002,9,1,10,2,1,3,UU,2,1,1,18,1,1,UUUU,2,M,4,12,2,2,2,458631
2002,9,1,10,2,2,35,UU,1,2,1,1,1,1,UUUU,1,M,55,11,2,2,1,458823
2002,9,1,10,2,2,35,UU,1,2,1,1,2,1,UUUU,1,F,35,11,2,2,1,458823
2002,9,1,16,2,2,UU,UU,1,1,1,UU,1,1,UUUU,1,M,53,11,1,NN,1,458835
2002,9,1,16,2,2,UU,UU,1,1,1,UU,2,1,UUUU,1,M,49,11,2,2,1,458835
2002,9,1,1,2,1,3,2,1,1,3,18,1,1,UUUU,1,M,23,11,2,2,1,458841
2002,9,1,20,2,1,2,2,1,1,3,18,1,1,UUUU,1,F,NN,21,2,2,2,458899
2002,9,1,20,2,1,2,2,1,1,3,18,1,1,UUUU,2,F,35,11,1,NN,1,458899
2002,9,1,15,2,2,2,UU,2,1,2,18,1,1,UUUU,1,F,19,11,1,NN,1,458939
2002,9,1,15,2,2,2,UU,2,1,2,18,2,1,UUUU,1,F,64,13,2,2,2,458939
2002,9,1,15,2,2,2,UU,2,1,2,18,2,1,UUUU,2,M,67,11,1,NN,1,458939
2002,9,1,12,2,2,UU,UU,1,1,2,1,1,1,UUUU,1,M,54,11,1,NN,1,458976
2002,9,1,12,2,2,UU,UU,1,1,2,1,2,1,UUUU,1,F,52,13,2,2,2,458976
2002,9,1,12,2,2,UU,UU,1,1,2,1,2,1,UUUU,2,M,49,11,1,NN,1,458976
2002,9,1,0,2,3,35,2,1,1,1,1,1,1,UUUU,1,F,27,12,2,NN,2,459035
2002,9,1,0,2,3,35,2,1,1,1,1,1,1,UUUU,2,M,NN,12,2,NN,2,459035
2002,9,1,0,2,3,35,2,1,1,1,1,1,1,UUUU,3,F,21,11,1,NN,1,459035
2002,9,1,0,2,3,35,2,1,1,1,1,2,NN,2000,1,N,NN,11,1,NN,U,459035
2002,9,1,0,2,3,35,2,1,1,1,1,3,1,UUUU,1,M,28,11,1,NN,1,459035
2002,9,1,0,2,3,35,2,1,1,1,1,4,1,UUUU,1,M,26,11,1,NN,1,459035
2002,9,1,20,2,1,QQ,UU,6,2,2,18,1,1,UUUU,1,M,31,11,2,2,1,459102
2002,9,1,12,2,2,21,UU,2,1,1,3,1,1,UUUU,1,M,NN,11,2,2,1,459368
2002,9,1,12,2,2,21,UU,2,1,1,3,1,1,UUUU,2,M,NN,13,2,2,2,459368
2002,9,1,12,2,2,21,UU,2,1,1,3,2,1,UUUU,1,M,41,11,1,NN,1,459368
2002,9,1,13,2,2,21,UU,3,2,1,18,1,NN,UUUU,1,F,45,11,2,2,U,459369
2002,9,1,13,2,2,21,UU,3,2,1,18,2,1,UUUU,1,M,46,11,2,2,1,459369
2002,9,1,8,2,3,21,2,3,2,2,1,1,1,UUUU,1,F,52,11,1,NN,1,459377
2002,9,1,8,2,3,21,2,3,2,2,1,2,NN,2000,1,N,NN,11,1,NN,U,459377
2002,9,1,8,2,3,21,2,3,2,2,1,3,1,UUUU,1,M,71,11,1,NN,1,459377
2002,9,1,8,2,3,21,2,3,2,2,1,4,1,UUUU,1,M,31,11,2,2,1,459377
2002,9,1,14,2,2,21,UU,3,2,2,4,1,1,UUUU,1,F,21,11,1,NN,1,459378
2002,9,1,14,2,2,21,UU,3,2,2,4,2,1,UUUU,1,F,21,11,2,2,1,459378
2002,9,1,22,2,2,21,UU,1,1,1,18,1,1,UUUU,1,F,36,11,1,NN,1,459422
2002,9,1,22,2,2,21,UU,1,1,1,18,2,1,UUUU,1,M,27,11,2,2,1,459422
2002,9,1,22,2,2,21,UU,1,1,1,18,2,1,UUUU,2,F,23,13,2,2,2,459422
2002,9,1,8,2,2,21,UU,1,1,1,1,1,1,UUUU,1,F,21,11,2,2,1,459423
2002,9,1,8,2,2,21,UU,1,1,1,1,1,1,UUUU,2,F,19,13,2,2,2,459423
2002,9,1,8,2,2,21,UU,1,1,1,1,2,1,UUUU,1,F,26,11,1,NN,1,459423
2002,9,1,8,2,2,21,UU,1,1,1,3,1,1,UUUU,1,M,36,11,2,2,1,459424
2002,9,1,8,2,2,21,UU,1,1,1,3,2,1,UUUU,1,F,38,11,1,NN,1,459424
2002,9,1,16,2,2,21,UU,1,1,1,1,1,1,UUUU,1,F,22,11,1,NN,1,459426
2002,9,1,16,2,2,21,UU,1,1,1,1,2,1,UUUU,1,F,30,11,2,2,1,459426
2002,9,1,9,2,2,35,8,1,1,1,18,1,5,UUUU,1,M,57,11,1,NN,1,459435
2002,9,1,9,2,2,35,8,1,1,1,18,2,1,UUUU,1,M,47,11,2,2,1,459435
2002,9,1,16,2,1,QQ,UU,1,1,2,18,1,1,UUUU,1,N,NN,NN,N,NN,U,459455
2002,9,1,16,2,1,QQ,UU,1,1,2,18,99,NN,NNNN,1,M,52,99,2,NN,3,459455
2002,9,1,21,2,1,QQ,UU,2,2,1,7,1,UU,NNNN,1,M,NN,NN,2,NN,U,459483
2002,9,1,21,2,1,QQ,UU,2,2,1,7,1,UU,NNNN,2,U,NN,11,1,NN,U,459483
2002,9,1,21,2,1,QQ,UU,2,2,1,7,2,1,UUUU,1,M,22,11,1,NN,1,459483
2002,9,1,17,2,2,21,UU,3,2,1,UU,1,1,UUUU,1,F,41,11,2,2,1,459484
2002,9,1,17,2,2,21,UU,3,2,1,UU,2,1,UUUU,1,F,48,11,1,NN,1,459484
2002,9,1,17,2,2,21,2,1,1,1,1,1,1,UUUU,1,M,24,11,1,NN,1,459581
2002,9,1,17,2,2,21,2,1,1,1,1,2,1,UUUU,1,M,57,11,2,2,1,459581
2002,9,1,17,2,2,21,2,1,1,1,1,2,1,UUUU,2,F,NN,23,2,2,2,459581
2002,9,1,15,2,2,QQ,UU,1,1,1,1,1,QQ,UUUU,1,M,30,11,1,NN,U,459669
2002,9,1,15,2,2,QQ,UU,1,1,1,1,2,1,UUUU,1,M,37,11,2,2,1,459669
2002,9,1,7,2,2,21,UU,1,1,1,18,1,1,UUUU,1,M,21,11,1,NN,1,459726
2002,9,1,7,2,2,21,UU,1,1,1,18,2,1,UUUU,1,M,42,11,2,2,1,459726
2002,9,1,22,2,1,3,2,3,2,1,18,1,5,UUUU,1,M,37,11,2,2,1,459829
2002,9,1,17,2,2,33,UU,1,1,1,1,1,1,UUUU,1,F,26,11,2,2,1,459936
2002,9,1,17,2,2,33,UU,1,1,1,1,2,1,UUUU,1,M,18,11,1,NN,1,459936
2002,9,1,17,2,1,4,UU,1,1,4,UU,1,1,UUUU,1,M,18,11,2,1,1,459998
2002,9,1,17,2,1,4,UU,1,1,4,UU,1,1,UUUU,2,M,16,13,2,1,2,459998
2002,9,1,20,2,1,4,UU,3,2,2,18,1,1,UUUU,1,M,57,11,2,2,1,460009
2002,9,1,20,2,1,4,UU,3,2,2,18,1,1,UUUU,2,M,10,12,2,2,2,460009
2002,9,1,20,2,1,4,UU,3,2,2,18,1,1,UUUU,3,F,36,13,2,2,2,460009
2002,9,1,20,2,2,21,UU,1,1,1,18,1,1,UUUU,1,M,27,11,2,2,1,460145
2002,9,1,20,2,2,21,UU,1,1,1,18,2,1,UUUU,1,M,43,11,2,2,1,460145
2002,9,1,20,2,2,21,UU,1,1,1,18,2,1,UUUU,2,F,43,13,2,2,2,460145
2002,9,1,14,2,2,35,3,3,2,4,18,1,1,UUUU,1,M,19,11,2,2,1,460151
