C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER,C_CASE
2002,4,1,17,2,1,3,UU,4,4,1,18,1,1,UUUU,1,F,65,23,2,2,2,458611
2002,4,1,17,2,1,3,UU,4,4,1,18,1,1,UUUU,2,M,55,11,1,NN,1,458611
2002,4,1,20,2,1,QQ,2,2,2,1,18,1,1,UUUU,1,F,33,11,2,2,1,458686
2002,4,1,13,2,2,21,UU,1,1,1,UU,1,1,UUUU,1,M,18,11,1,NN,1,458697
2002,4,1,13,2,2,21,UU,1,1,1,UU,2,1,UUUU,1,F,39,11,2,2,1,458697
2002,4,1,0,2,2,UU,UU,5,5,2,UU,1,1,UUUU,1,F,22,11,1,NN,1,458770
2002,4,1,0,2,2,UU,UU,5,5,2,UU,2,1,UUUU,1,F,NN,11,2,2,1,458770
2002,4,1,19,2,1,4,2,1,6,4,18,1,16,UUUU,1,F,14,11,2,1,U,458775
2002,4,1,12,2,2,35,2,1,1,1,3,1,1,UUUU,1,F,45,12,2,2,2,459003
2002,4,1,12,2,2,35,2,1,1,1,3,1,1,UUUU,2,M,43,11,1,NN,1,459003
2002,4,1,12,2,2,35,2,1,1,1,3,2,1,UUUU,1,N,NN,11,1,NN,1,459003
2002,4,1,15,2,2,33,UU,4,2,2,18,1,1,UUUU,1,M,43,11,2,2,1,459049
2002,4,1,15,2,2,33,UU,4,2,2,18,1,1,UUUU,2,M,38,13,2,1,2,459049
2002,4,1,15,2,2,33,UU,4,2,2,18,2,1,UUUU,1,M,33,11,1,NN,1,459049
2002,4,1,14,2,2,21,UU,1,1,4,4,1,1,UUUU,1,F,39,11,1,NN,1,459076
2002,4,1,14,2,2,21,UU,1,1,4,4,2,1,UUUU,1,F,27,11,2,2,1,459076
2002,4,1,9,2,2,QQ,UU,1,5,3,18,1,1,UUUU,1,F,29,11,2,2,1,459126
2002,4,1,9,2,2,QQ,UU,1,5,3,18,2,1,UUUU,1,F,42,11,2,2,1,459126
2002,4,1,13,2,1,UU,UU,1,1,2,6,1,1,UUUU,1,M,60,11,1,NN,1,459198
2002,4,1,13,2,1,UU,UU,1,1,2,6,99,NN,NNNN,1,M,13,99,2,NN,3,459198
2002,4,1,16,2,1,QQ,2,1,1,1,18,1,1,UUUU,1,M,16,98,2,NN,U,459272
2002,4,1,16,2,1,QQ,2,1,1,1,18,1,1,UUUU,2,M,17,11,1,NN,1,459272
2002,4,1,16,2,2,21,UU,4,2,1,18,1,1,UUUU,1,F,32,11,2,2,1,459341
2002,4,1,16,2,2,21,UU,4,2,1,18,2,1,UUUU,1,M,19,11,1,NN,1,459341
2002,4,1,16,2,2,2,UU,1,3,1,18,1,22,UUUU,1,N,NN,NN,N,NN,U,459721
2002,4,1,16,2,2,2,UU,1,3,1,18,1,22,UUUU,2,M,13,98,2,1,U,459721
2002,4,1,16,2,2,2,UU,1,3,1,18,1,22,UUUU,3,M,14,11,1,NN,U,459721
2002,4,1,7,2,1,3,2,2,5,4,18,1,1,UUUU,1,F,29,11,2,2,1,459815
2002,4,1,7,2,1,3,2,2,5,4,18,1,1,UUUU,2,F,31,13,2,2,2,459815
2002,4,1,7,2,1,3,2,2,5,4,18,1,1,UUUU,3,F,31,21,2,2,2,459815
2002,4,1,6,2,1,4,7,4,3,4,18,1,1,UUUU,1,F,47,11,2,2,1,459876
2002,4,1,13,2,1,2,2,1,1,1,3,1,NN,NNNN,1,F,27,NN,2,NN,U,459923
2002,4,1,13,2,1,2,2,1,1,1,3,1,NN,NNNN,2,N,NN,11,1,NN,U,459923
2002,4,1,13,2,1,2,2,1,1,1,3,2,5,UUUU,1,M,57,11,1,NN,1,459923
2002,4,1,13,2,2,QQ,UU,1,1,3,UU,1,1,UUUU,1,M,21,11,1,NN,1,459924
2002,4,1,13,2,2,QQ,UU,1,1,3,UU,2,1,UUUU,1,F,34,13,2,UU,2,459924
2002,4,1,13,2,2,QQ,UU,1,1,3,UU,2,1,UUUU,2,M,39,11,1,NN,1,459924
2002,4,1,19,2,2,32,2,3,2,4,18,1,1,UUUU,1,M,50,11,2,2,1,459973
2002,4,1,19,2,2,32,2,3,2,4,18,2,1,UUUU,1,M,28,11,1,NN,1,459973
2002,4,1,13,2,3,33,2,1,1,1,1,1,NN,2000,1,N,NN,NN,N,NN,U,460120
2002,4,1,13,2,3,33,2,1,1,1,1,2,UU,NNNN,1,F,55,11,2,12,U,460120
2002,4,1,13,2,3,33,2,1,1,1,1,3,1,UUUU,1,M,25,11,1,NN,1,460120
2002,4,1,13,2,3,33,2,1,1,1,1,4,1,UUUU,1,F,24,11,2,12,1,460120
2002,4,1,13,2,3,33,2,1,1,1,1,5,1,UUUU,1,F,55,11,1,NN,1,460120
2002,4,1,12,2,2,UU,UU,2,1,1,UU,1,1,UUUU,1,F,40,11,1,NN,1,460200
2002,4,1,12,2,2,UU,UU,2,1,1,UU,2,1,UUUU,1,F,27,11,2,2,1,460200
2002,4,1,12,2,2,UU,UU,2,1,1,UU,2,1,UUUU,2,F,32,13,2,1,2,460200
