C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER,C_CASE
2002,UU,U,UU,2,UU,UU,1,U,U,U,UU,1,1,UUUU,1,M,44,11,1,NN,1,458592
2002,UU,U,UU,2,UU,UU,1,U,U,U,UU,2,NN,2000,1,N,NN,NN,N,NN,U,458592
2002,UU,U,UU,2,UU,UU,1,U,U,U,UU,2,NN,2000,2,N,NN,NN,N,NN,U,458592
2002,UU,U,UU,2,UU,UU,1,U,U,U,UU,2,NN,2000,3,N,NN,NN,N,NN,U,458592
2002,UU,U,UU,2,UU,UU,1,U,U,U,UU,2,NN,2000,4,N,NN,NN,N,NN,U,458592
2002,UU,U,UU,2,UU,UU,1,U,U,U,UU,2,NN,2000,5,N,NN,NN,N,NN,U,458592
2002,UU,U,UU,2,UU,UU,1,U,U,U,UU,2,NN,2000,6,N,NN,NN,N,NN,U,458592
2002,UU,U,UU,2,UU,UU,1,U,U,U,UU,2,NN,2000,7,N,NN,NN,N,NN,U,458592
2002,UU,U,UU,2,UU,UU,1,U,U,U,UU,3,22,2000,1,N,NN,NN,N,NN,U,458592
2002,UU,U,UU,2,UU,UU,1,U,U,U,UU,4,NN,2000,1,N,NN,NN,N,NN,U,458592
2002,UU,U,UU,2,UU,UU,1,U,U,U,UU,5,UU,NNNN,1,M,70,11,2,2,U,458592
2002,UU,U,UU,2,UU,UU,1,U,U,U,UU,5,UU,NNNN,2,F,55,13,2,2,U,458592
2002,UU,U,UU,2,UU,UU,1,U,U,U,UU,6,1,UUUU,1,M,31,11,1,NN,1,458592
2002,UU,U,UU,2,UU,UU,1,U,U,U,UU,7,1,UUUU,1,M,53,11,1,NN,1,458592
2002,UU,U,UU,2,UU,UU,1,U,U,U,UU,8,1,UUUU,1,M,52,11,1,NN,1,458592
2002,UU,U,UU,2,UU,UU,1,U,U,U,UU,9,5,UUUU,1,M,71,11,1,NN,1,458592
2002,UU,U,UU,2,UU,UU,1,U,U,U,UU,10,1,UUUU,NN,N,NN,NN,N,NN,U,458592
2002,UU,U,UU,2,UU,UU,1,U,U,U,UU,11,1,UUUU,NN,N,NN,NN,N,NN,U,458592
2002,UU,U,UU,2,UU,UU,1,U,U,U,UU,12,1,UUUU,1,M,22,11,1,NN,1,458592
2002,UU,U,UU,2,UU,UU,1,U,U,U,UU,13,1,UUUU,1,F,45,11,1,NN,1,458592
2002,UU,U,17,2,1,3,UU,2,4,4,UU,1,1,UUUU,1,M,57,11,2,2,1,460482
2002,UU,U,22,2,1,6,UU,1,1,U,1,1,1,1989,1,U,UU,11,U,UU,1,580040
2002,UU,U,22,2,1,6,UU,1,1,U,1,99,NN,NNNN,1,M,49,99,2,1,3,580040
2002,UU,U,UU,2,2,35,2,1,Q,1,18,1,1,1980,1,F,50,11,2,UU,1,582728
2002,UU,U,UU,2,2,35,2,1,Q,1,18,2,1,1984,1,M,13,11,U,UU,1,582728
2002,UU,U,2,2,1,4,UU,1,1,U,18,1,1,1991,1,F,17,11,1,2,1,592991
2002,UU,U,2,2,1,4,UU,1,1,U,18,1,1,1991,2,F,15,13,1,2,2,592991
2002,UU,U,2,2,1,4,UU,1,1,U,18,99,NN,NNNN,1,M,18,99,2,1,3,592991
2002,UU,U,2,2,1,4,UU,1,1,U,18,99,NN,NNNN,2,M,17,99,2,1,3,592991
