C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER,C_CASE
2001,1,1,18,2,1,2,2,2,5,3,UU,1,1,UUUU,1,F,34,11,2,2,1,307157
2001,1,1,11,2,2,21,UU,4,4,2,UU,1,1,UUUU,1,F,NN,11,2,2,1,307190
2001,1,1,11,2,2,21,UU,4,4,2,UU,2,1,UUUU,1,M,43,11,2,2,1,307190
2001,1,1,16,2,2,23,UU,1,3,1,18,1,1,UUUU,1,F,21,11,2,2,1,307253
2001,1,1,16,2,2,23,UU,1,3,1,18,2,5,UUUU,1,F,40,11,2,2,1,307253
2001,1,1,8,2,1,2,UU,1,4,4,UU,1,1,UUUU,1,F,17,11,2,NN,1,307264
2001,1,1,8,2,1,2,UU,1,4,4,UU,1,1,UUUU,2,M,14,13,2,NN,2,307264
2001,1,1,11,2,2,35,2,6,3,1,3,1,1,UUUU,1,M,37,11,1,NN,1,307273
2001,1,1,11,2,2,35,2,6,3,1,3,2,1,UUUU,1,F,25,11,2,2,1,307273
2001,1,1,16,2,2,35,UU,1,2,2,1,1,1,UUUU,1,F,21,11,2,2,1,307283
2001,1,1,16,2,2,35,UU,1,2,2,1,1,1,UUUU,2,F,14,13,2,2,2,307283
2001,1,1,16,2,2,35,UU,1,2,2,1,1,1,UUUU,3,F,14,21,2,2,2,307283
2001,1,1,16,2,2,35,UU,1,2,2,1,2,1,UUUU,1,M,61,11,1,NN,1,307283
2001,1,1,14,2,3,21,UU,1,3,1,18,1,NN,2000,1,N,NN,11,1,NN,U,307299
2001,1,1,14,2,3,21,UU,1,3,1,18,2,1,UUUU,1,M,43,11,1,NN,1,307299
2001,1,1,14,2,3,21,UU,1,3,1,18,3,1,UUUU,1,M,21,11,1,NN,1,307299
2001,1,1,14,2,3,21,UU,1,3,1,18,4,1,UUUU,1,F,46,11,2,2,1,307299
2001,1,1,17,2,2,21,UU,1,2,2,18,1,1,UUUU,1,M,NN,11,2,2,1,307335
2001,1,1,17,2,2,21,UU,1,2,2,18,1,1,UUUU,2,F,NN,13,2,2,2,307335
2001,1,1,17,2,2,21,UU,1,2,2,18,2,1,UUUU,1,F,NN,22,2,2,2,307335
2001,1,1,17,2,2,21,UU,1,2,2,18,2,1,UUUU,2,F,60,11,1,NN,1,307335
2001,1,1,10,2,2,21,2,4,3,1,18,1,1,UUUU,1,F,36,11,2,2,1,307346
2001,1,1,10,2,2,21,2,4,3,1,18,2,1,UUUU,1,F,38,11,1,NN,1,307346
2001,1,1,15,2,1,UU,UU,1,3,2,18,1,1,UUUU,1,M,55,11,1,NN,1,307400
2001,1,1,15,2,1,UU,UU,1,3,2,18,99,NN,NNNN,1,M,64,99,2,NN,3,307400
2001,1,1,9,2,2,21,UU,6,3,1,UU,1,1,UUUU,1,M,49,11,2,2,1,307440
2001,1,1,9,2,2,21,UU,6,3,1,UU,2,1,UUUU,1,F,38,11,2,2,1,307440
2001,1,1,12,2,2,32,2,1,4,2,18,1,1,UUUU,1,M,25,11,1,NN,1,307448
2001,1,1,12,2,2,32,2,1,4,2,18,2,1,UUUU,1,F,21,13,2,2,2,307448
2001,1,1,12,2,2,32,2,1,4,2,18,2,1,UUUU,2,M,24,11,1,NN,1,307448
