C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER,C_CASE
2001,6,1,12,2,1,UU,2,1,1,4,UU,1,1,UUUU,1,M,42,11,2,2,1,307236
2001,6,1,12,2,1,UU,2,1,1,4,UU,1,1,UUUU,2,F,34,13,2,2,2,307236
2001,6,1,15,2,2,33,UU,1,1,1,18,1,1,UUUU,1,F,19,11,2,2,1,307246
2001,6,1,15,2,2,33,UU,1,1,1,18,1,1,UUUU,2,F,45,13,2,1,2,307246
2001,6,1,15,2,2,33,UU,1,1,1,18,2,1,UUUU,1,F,17,11,1,NN,1,307246
2001,6,1,14,2,2,35,UU,1,1,2,3,1,1,UUUU,1,F,24,11,2,2,1,307394
2001,6,1,14,2,2,35,UU,1,1,2,3,1,1,UUUU,2,M,21,13,2,2,2,307394
2001,6,1,14,2,2,35,UU,1,1,2,3,2,1,UUUU,1,M,24,11,1,NN,1,307394
2001,6,1,20,2,1,2,UU,1,2,1,18,1,1,UUUU,1,F,20,11,2,2,1,307425
2001,6,1,20,2,1,2,UU,1,2,1,18,1,1,UUUU,2,F,20,13,2,2,2,307425
2001,6,1,10,2,1,2,2,1,1,1,18,1,NN,UUUU,1,F,39,11,2,2,U,307484
2001,6,1,8,2,2,31,2,1,1,1,UU,1,1,UUUU,1,F,41,11,2,12,1,307661
2001,6,1,8,2,2,31,2,1,1,1,UU,1,1,UUUU,2,F,83,13,2,12,2,307661
2001,6,1,8,2,2,31,2,1,1,1,UU,1,1,UUUU,3,F,65,21,2,12,2,307661
2001,6,1,8,2,2,31,2,1,1,1,UU,2,1,UUUU,1,F,29,11,1,NN,1,307661
2001,6,1,13,2,1,QQ,UU,1,1,1,UU,1,1,UUUU,1,F,35,13,2,2,2,307671
2001,6,1,13,2,1,QQ,UU,1,1,1,UU,1,1,UUUU,2,F,54,11,1,NN,1,307671
2001,6,1,19,2,2,35,2,2,1,1,1,1,1,UUUU,1,M,20,11,1,NN,1,307852
2001,6,1,19,2,2,35,2,2,1,1,1,2,1,UUUU,1,F,72,11,2,NN,1,307852
2001,6,1,15,2,2,UU,UU,1,1,1,3,1,1,UUUU,1,F,55,11,2,2,1,307872
2001,6,1,15,2,2,UU,UU,1,1,1,3,2,1,UUUU,1,M,36,11,1,NN,1,307872
2001,6,1,16,2,2,2,UU,2,1,1,18,1,5,UUUU,1,F,22,11,2,2,1,308054
2001,6,1,16,2,2,2,UU,2,1,1,18,2,1,UUUU,1,M,29,11,1,NN,1,308054
2001,6,1,14,2,2,21,2,1,1,1,4,1,1,UUUU,1,F,32,13,2,2,2,308081
2001,6,1,14,2,2,21,2,1,1,1,4,1,1,UUUU,2,M,35,11,1,NN,1,308081
2001,6,1,14,2,2,21,2,1,1,1,4,2,1,UUUU,1,M,45,11,1,NN,1,308081
2001,6,1,16,2,UU,UU,UU,1,1,1,1,1,UU,NNNN,1,F,36,11,2,2,U,308082
2001,6,1,16,2,UU,UU,UU,1,1,1,1,2,1,UUUU,1,F,19,11,1,NN,1,308082
2001,6,1,16,2,UU,UU,UU,1,1,1,1,3,1,UUUU,1,F,36,11,1,NN,1,308082
2001,6,1,15,2,2,21,UU,1,1,1,18,1,5,UUUU,1,M,31,11,1,NN,1,308083
2001,6,1,15,2,2,21,UU,1,1,1,18,2,1,UUUU,1,M,20,11,2,2,1,308083
2001,6,1,15,2,2,35,UU,1,1,1,18,1,1,UUUU,1,F,56,11,1,NN,1,308168
2001,6,1,15,2,2,35,UU,1,1,1,18,2,1,UUUU,1,F,39,11,2,2,1,308168
2001,6,1,15,2,2,35,UU,1,1,1,18,2,1,UUUU,2,M,45,12,2,2,2,308168
2001,6,1,14,2,1,4,UU,1,1,2,18,1,1,UUUU,1,F,NN,11,2,2,1,308308
2001,6,1,20,2,1,3,3,1,1,4,18,1,1,UUUU,1,F,40,13,2,2,2,308356
2001,6,1,20,2,1,3,3,1,1,4,18,1,1,UUUU,2,F,20,22,2,2,2,308356
2001,6,1,20,2,1,3,3,1,1,4,18,1,1,UUUU,3,F,62,11,1,NN,1,308356
2001,6,1,17,2,1,31,2,1,1,3,UU,1,1,UUUU,1,F,17,11,2,2,1,308362
2001,6,1,17,2,1,31,2,1,1,3,UU,2,1,UUUU,1,M,69,11,1,NN,1,308362
2001,6,1,17,2,1,4,UU,1,1,2,UU,1,5,UUUU,1,F,53,12,2,2,2,308364
2001,6,1,17,2,1,4,UU,1,1,2,UU,1,5,UUUU,2,M,52,11,1,NN,1,308364
2001,6,1,7,2,2,21,UU,1,1,4,UU,1,1,UUUU,1,M,26,11,1,NN,1,308452
2001,6,1,7,2,2,21,UU,1,1,4,UU,2,1,UUUU,1,M,32,11,2,2,1,308452
2001,6,1,20,1,1,QQ,UU,1,6,Q,UU,1,16,UUUU,1,M,35,11,3,NN,U,308457
2001,6,1,18,2,2,35,UU,1,1,1,18,1,1,UUUU,1,M,22,11,2,2,1,308476
2001,6,1,18,2,2,35,UU,1,1,1,18,2,1,UUUU,1,F,18,11,1,NN,1,308476
2001,6,1,14,2,2,21,2,1,1,3,18,1,1,UUUU,1,F,50,12,2,2,2,308897
2001,6,1,14,2,2,21,2,1,1,3,18,1,1,UUUU,2,M,50,11,1,NN,1,308897
2001,6,1,14,2,2,21,2,1,1,3,18,2,1,UUUU,1,M,18,11,1,NN,1,308897
2001,6,1,16,2,1,4,2,1,6,1,18,1,1,UUUU,1,F,47,11,2,2,1,309230
2001,6,1,20,2,2,QQ,UU,2,1,1,3,1,14,UUUU,1,M,19,11,2,13,5,309250
2001,6,1,20,2,2,QQ,UU,2,1,1,3,2,1,UUUU,1,M,74,11,1,NN,1,309250
2001,6,1,2,2,1,4,UU,1,1,1,UU,1,1,UUUU,1,M,20,11,2,2,1,309297
2001,6,1,0,2,1,UU,2,3,2,1,UU,1,7,UUUU,1,M,46,11,2,2,1,309318
2001,6,1,21,2,2,31,3,3,2,1,18,1,1,1998,1,F,79,11,2,2,1,309460
2001,6,1,21,2,2,31,3,3,2,1,18,2,1,1992,2,F,76,11,1,2,1,309460
2001,6,1,0,2,2,21,QQ,2,1,3,18,1,1,1996,1,M,18,11,1,2,1,309498
2001,6,1,0,2,2,21,QQ,2,1,3,18,2,1,1995,2,F,43,11,2,2,1,309498
2001,6,1,0,2,1,3,QQ,1,1,1,18,1,1,2000,1,F,18,11,2,2,1,309716
2001,6,1,22,2,2,35,1,1,1,1,18,1,1,2001,1,F,23,11,2,2,1,309748
2001,6,1,22,2,2,35,1,1,1,1,18,2,1,1992,2,F,19,11,1,2,1,309748
2001,6,1,22,2,2,35,1,1,1,1,18,2,1,1992,3,F,17,13,1,2,2,309748
2001,6,1,15,2,2,35,1,1,1,1,1,1,1,1996,1,F,30,11,1,2,1,309793
2001,6,1,15,2,2,35,1,1,1,1,1,1,1,1996,3,F,4,22,1,2,2,309793
2001,6,1,15,2,2,35,1,1,1,1,1,2,1,1990,2,M,29,11,2,2,1,309793
2001,6,1,15,2,2,35,1,1,1,1,18,1,14,1999,1,M,19,11,2,13,5,309985
2001,6,1,15,2,2,35,1,1,1,1,18,2,1,1998,2,M,41,11,1,2,1,309985
2001,6,1,16,2,1,QQ,1,3,2,3,UU,1,1,1989,1,M,57,11,2,2,1,310087
2001,6,1,11,2,1,QQ,1,1,1,1,UU,1,1,2000,1,F,UU,11,2,2,1,310267
2001,6,1,12,2,2,QQ,1,1,2,1,18,1,5,1996,1,M,UU,11,1,2,1,310306
2001,6,1,12,2,2,QQ,1,1,2,1,18,2,1,1990,1,F,42,11,2,2,1,310306
2001,6,1,8,2,2,35,1,3,2,1,UU,1,1,2000,1,M,26,11,2,2,1,310308
2001,6,1,8,2,2,35,1,3,2,1,UU,1,1,2000,2,M,UU,23,1,2,2,310308
2001,6,1,8,2,2,35,1,3,2,1,UU,2,UU,2000,1,M,39,11,1,UU,U,310308
2001,6,1,8,2,2,21,1,3,2,1,1,1,7,1993,1,M,UU,11,1,2,1,310309
2001,6,1,8,2,2,21,1,3,2,1,1,2,1,1995,1,F,UU,11,2,2,1,310309
2001,6,1,18,2,1,QQ,1,3,2,1,18,1,1,1996,1,M,46,11,2,2,1,310362
2001,6,1,15,2,1,2,2,1,1,2,UU,1,1,2000,1,F,23,11,2,2,1,310451
2001,6,1,UU,2,1,21,1,1,1,1,18,1,1,1997,1,F,29,11,2,2,1,310515
2001,6,1,UU,2,1,21,1,1,1,1,18,1,1,1997,2,M,4,13,2,2,2,310515
2001,6,1,8,2,2,23,1,6,2,4,18,1,1,1999,1,M,50,11,1,2,1,310581
2001,6,1,8,2,2,23,1,6,2,4,18,2,1,1990,1,F,53,11,2,2,1,310581
2001,6,1,11,2,1,4,1,1,1,1,UU,1,1,1998,1,F,64,11,2,2,1,310603
2001,6,1,11,2,1,4,1,1,1,1,UU,1,1,1998,2,M,71,13,2,1,2,310603
2001,6,1,19,2,1,4,1,1,1,4,18,1,1,1998,1,M,85,11,2,2,1,310607
