C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER,C_CASE
2006,UU,U,UU,2,UU,UU,1,U,U,U,UU,1,1,UUUU,1,M,62,11,1,NN,1,1063686
2006,UU,U,UU,2,UU,UU,1,U,U,U,UU,2,NN,2000,1,N,NN,NN,N,NN,U,1063686
2006,UU,U,UU,2,UU,UU,1,U,U,U,UU,2,NN,2000,2,N,NN,NN,N,NN,U,1063686
2006,UU,U,UU,2,UU,UU,1,U,U,U,UU,2,NN,2000,3,N,NN,NN,N,NN,U,1063686
2006,UU,U,UU,2,UU,UU,1,U,U,U,UU,2,NN,2000,4,N,NN,NN,N,NN,U,1063686
2006,UU,U,UU,2,UU,UU,1,U,U,U,UU,3,NN,NNNN,1,F,NN,11,2,2,U,1063686
2006,UU,U,UU,2,UU,UU,1,U,U,U,UU,4,1,UUUU,1,F,29,11,1,NN,1,1063686
2006,UU,U,UU,2,UU,UU,1,U,U,U,UU,5,5,UUUU,1,M,50,11,1,NN,1,1063686
2006,UU,U,UU,2,UU,UU,1,U,U,U,UU,6,5,UUUU,NN,N,NN,NN,N,NN,U,1063686
2006,UU,U,UU,2,UU,UU,1,U,U,U,UU,7,1,UUUU,NN,N,NN,NN,N,NN,U,1063686
2006,UU,U,UU,2,UU,UU,1,U,U,U,UU,8,1,UUUU,1,M,20,11,1,NN,1,1063686
2006,UU,U,UU,2,UU,UU,1,U,U,U,UU,9,1,UUUU,1,F,34,11,1,NN,1,1063686
2006,UU,U,UU,2,UU,UU,1,U,U,U,UU,10,1,UUUU,1,F,56,11,1,NN,1,1063686
2006,UU,U,9,2,2,33,UU,U,U,U,QQ,1,1,2005,1,F,62,11,2,2,1,1179243
2006,UU,U,9,2,2,33,UU,U,U,U,QQ,1,1,2005,2,M,40,13,2,2,2,1179243
2006,UU,U,9,2,2,33,UU,U,U,U,QQ,2,1,1990,1,M,36,11,1,2,1,1179243
2006,UU,U,UU,2,2,32,1,1,1,3,18,1,1,1992,1,M,20,11,1,2,1,1181273
2006,UU,U,UU,2,2,32,1,1,1,3,18,2,1,1994,1,F,22,11,1,2,1,1181273
2006,UU,U,UU,2,2,32,1,1,1,3,18,2,1,1994,2,M,2,12,2,2,2,1181273
2006,UU,U,16,2,2,35,UU,1,1,U,1,1,1,1998,1,F,28,11,2,2,1,1182504
2006,UU,U,16,2,2,35,UU,1,1,U,1,1,1,1998,2,M,19,13,1,2,2,1182504
2006,UU,U,16,2,2,35,UU,1,1,U,1,1,1,1998,3,F,50,23,2,2,2,1182504
2006,UU,U,16,2,2,35,UU,1,1,U,1,2,1,2000,1,M,33,11,1,2,1,1182504
