C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER,C_CASE
2005,2,1,10,2,2,23,UU,1,1,1,18,1,1,UUUU,1,M,47,11,1,NN,1,915590
2005,2,1,10,2,2,23,UU,1,1,1,18,2,1,UUUU,1,F,59,13,2,2,2,915590
2005,2,1,10,2,2,23,UU,1,1,1,18,2,1,UUUU,2,M,62,11,1,NN,1,915590
2005,2,1,19,2,1,3,UU,1,5,3,18,1,1,UUUU,1,F,NN,11,2,2,1,915685
2005,2,1,19,2,1,3,UU,1,5,3,18,1,1,UUUU,2,M,NN,13,2,1,2,915685
2005,2,1,19,2,1,3,UU,1,5,3,18,1,1,UUUU,3,F,NN,21,2,1,2,915685
2005,2,1,19,2,1,3,UU,1,5,3,18,1,1,UUUU,4,M,NN,23,2,1,2,915685
2005,2,1,20,2,1,UU,UU,1,3,U,UU,1,NN,UUUU,1,M,34,11,2,13,U,916047
2005,2,1,10,2,2,35,2,1,1,1,3,1,1,UUUU,1,M,20,11,2,2,1,916145
2005,2,1,10,2,2,35,2,1,1,1,3,2,7,UUUU,1,M,64,11,1,NN,1,916145
2005,2,1,0,2,2,35,2,2,3,1,18,1,1,UUUU,1,F,30,11,2,2,1,916299
2005,2,1,0,2,2,35,2,2,3,1,18,2,1,UUUU,1,F,29,11,1,NN,1,916299
2005,2,1,8,2,2,35,UU,2,2,1,18,1,1,UUUU,1,F,40,11,2,2,1,916682
2005,2,1,8,2,2,35,UU,2,2,1,18,2,1,UUUU,1,M,52,11,1,NN,1,916682
2005,2,1,14,2,2,QQ,2,3,2,1,UU,1,1,UUUU,1,F,27,11,2,2,1,916696
2005,2,1,14,2,2,QQ,2,3,2,1,UU,2,5,UUUU,1,F,42,11,1,NN,1,916696
2005,2,1,8,2,2,UU,UU,1,2,1,UU,1,1,UUUU,1,F,31,11,1,NN,1,916702
2005,2,1,8,2,2,UU,UU,1,2,1,UU,2,1,UUUU,1,M,20,11,2,2,1,916702
2005,2,1,8,2,2,UU,UU,1,2,1,UU,2,1,UUUU,2,F,20,13,2,2,2,916702
2005,2,1,14,2,2,QQ,UU,1,2,1,18,1,1,UUUU,1,F,37,11,2,2,1,916703
2005,2,1,14,2,2,QQ,UU,1,2,1,18,1,1,UUUU,2,F,34,13,2,2,2,916703
2005,2,1,14,2,2,QQ,UU,1,2,1,18,1,1,UUUU,3,F,22,23,2,2,2,916703
2005,2,1,14,2,2,QQ,UU,1,2,1,18,2,1,UUUU,1,M,72,11,1,NN,1,916703
2005,2,1,23,2,2,35,2,1,5,1,18,1,22,2000,1,M,24,11,2,13,U,917145
2005,2,1,23,2,2,35,2,1,5,1,18,1,22,2000,2,F,21,21,2,13,U,917145
2005,2,1,23,2,2,35,2,1,5,1,18,1,22,2000,3,F,17,32,2,13,U,917145
2005,2,1,23,2,2,35,2,1,5,1,18,2,1,UUUU,1,M,23,11,1,NN,1,917145
2005,2,1,10,2,2,21,1,1,1,1,18,1,1,2001,1,M,21,11,1,2,1,917682
2005,2,1,10,2,2,21,1,1,1,1,18,2,1,2003,2,F,23,11,2,2,1,917682
2005,2,1,UU,2,2,35,1,1,1,U,18,1,1,1989,1,M,UU,11,1,2,1,917812
2005,2,1,UU,2,2,35,1,1,1,U,18,1,1,1989,2,F,UU,13,2,2,2,917812
