C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER,C_CASE
2005,12,1,23,2,1,UU,2,1,5,1,UU,1,16,UUUU,1,M,45,11,2,13,U,915647
2005,12,1,14,2,2,UU,UU,1,2,1,3,1,1,UUUU,1,M,65,11,1,NN,1,915698
2005,12,1,14,2,2,UU,UU,1,2,1,3,2,1,UUUU,1,F,20,11,2,2,1,915698
2005,12,1,12,2,2,32,UU,4,3,4,18,1,1,UUUU,1,M,22,11,2,2,1,915918
2005,12,1,12,2,2,32,UU,4,3,4,18,2,1,UUUU,1,M,57,11,1,NN,1,915918
2005,12,1,18,2,2,35,UU,2,2,1,1,1,1,UUUU,1,M,32,11,1,NN,1,916070
2005,12,1,18,2,2,35,UU,2,2,1,1,2,NN,2000,1,N,NN,NN,N,NN,U,916070
2005,12,1,18,2,2,35,UU,2,2,1,1,2,NN,2000,2,N,NN,NN,N,NN,U,916070
2005,12,1,18,2,2,35,UU,2,2,1,1,3,UU,NNNN,1,M,32,11,2,2,U,916070
2005,12,1,18,2,2,35,UU,2,2,1,1,3,UU,NNNN,2,F,35,13,2,2,U,916070
2005,12,1,18,2,2,35,UU,2,2,1,1,4,1,UUUU,1,M,46,11,2,2,1,916070
2005,12,1,18,2,2,35,UU,2,2,1,1,4,1,UUUU,2,F,46,13,2,2,2,916070
2005,12,1,18,2,2,35,UU,2,2,1,1,4,1,UUUU,3,F,50,21,2,2,2,916070
2005,12,1,18,2,2,35,UU,2,2,1,1,4,1,UUUU,4,M,50,23,2,2,2,916070
2005,12,1,13,2,1,UU,UU,4,4,2,UU,1,1,UUUU,1,M,54,11,2,2,1,916127
2005,12,1,13,2,1,UU,UU,4,4,2,UU,1,1,UUUU,2,F,27,13,2,2,2,916127
2005,12,1,22,2,2,24,UU,4,3,1,UU,1,1,UUUU,1,F,23,13,2,2,2,916345
