C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER,C_CASE
2000,2,1,13,2,2,31,UU,4,3,4,18,1,1,UUUU,1,M,21,11,1,NN,1,151512
2000,2,1,13,2,2,31,UU,4,3,4,18,2,22,UUUU,1,M,45,11,2,13,U,151512
2000,2,1,12,2,2,21,UU,1,1,1,UU,1,NN,UUUU,1,F,40,11,1,NN,U,151601
2000,2,1,12,2,2,21,UU,1,1,1,UU,2,1,UUUU,1,F,39,11,2,2,1,151601
2000,2,1,19,2,2,21,UU,4,3,1,1,1,1,UUUU,1,M,51,11,2,2,1,151761
2000,2,1,19,2,2,21,UU,4,3,1,1,2,1,UUUU,1,N,18,11,1,NN,1,151761
2000,2,1,20,2,2,35,UU,1,2,1,18,1,1,UUUU,1,M,32,11,1,NN,1,151786
2000,2,1,20,2,2,35,UU,1,2,1,18,2,1,UUUU,1,F,46,11,2,2,1,151786
2000,2,1,12,2,2,21,UU,1,1,4,UU,1,1,UUUU,1,M,51,11,2,2,1,152009
2000,2,1,12,2,2,21,UU,1,1,4,UU,1,1,UUUU,2,F,30,23,2,2,2,152009
2000,2,1,12,2,2,21,UU,1,1,4,UU,2,1,UUUU,1,M,50,11,1,NN,1,152009
2000,2,1,12,2,2,21,UU,4,3,2,UU,1,5,UUUU,1,M,18,11,1,NN,1,152016
2000,2,1,12,2,2,21,UU,4,3,2,UU,2,1,UUUU,1,F,36,11,2,2,1,152016
2000,2,1,15,2,2,21,UU,1,1,4,18,1,1,UUUU,1,F,20,11,2,2,1,152025
2000,2,1,15,2,2,21,UU,1,1,4,18,2,1,UUUU,1,M,34,11,1,NN,1,152025
2000,2,1,14,2,2,21,UU,1,1,2,UU,1,1,UUUU,1,M,24,11,1,NN,1,152034
2000,2,1,14,2,2,21,UU,1,1,2,UU,2,1,UUUU,1,M,50,11,2,2,1,152034
2000,2,1,16,2,2,21,UU,2,1,1,UU,1,1,UUUU,1,M,22,11,2,2,1,152035
2000,2,1,16,2,2,21,UU,2,1,1,UU,2,1,UUUU,1,M,60,11,1,NN,1,152035
2000,2,1,23,2,2,33,2,4,3,1,1,1,1,UUUU,1,F,18,11,1,NN,1,152036
2000,2,1,23,2,2,33,2,4,3,1,1,2,1,UUUU,1,F,19,13,2,1,2,152036
2000,2,1,23,2,2,33,2,4,3,1,1,2,1,UUUU,2,M,21,11,1,NN,1,152036
2000,2,1,14,2,2,35,UU,1,1,1,3,1,1,UUUU,1,M,86,11,1,NN,1,152040
2000,2,1,14,2,2,35,UU,1,1,1,3,2,1,UUUU,1,F,22,11,2,2,1,152040
2000,2,1,14,2,2,35,UU,1,1,1,3,2,1,UUUU,2,F,26,13,2,2,2,152040
2000,2,1,16,2,2,UU,UU,1,1,1,1,1,1,UUUU,1,F,45,11,1,NN,1,152071
2000,2,1,16,2,2,UU,UU,1,1,1,1,2,1,UUUU,1,M,28,11,2,2,1,152071
2000,2,1,15,2,2,21,2,1,1,2,18,1,1,UUUU,1,F,22,11,1,NN,1,152098
2000,2,1,15,2,2,21,2,1,1,2,18,2,1,UUUU,1,F,NN,12,2,2,2,152098
2000,2,1,15,2,2,21,2,1,1,2,18,2,1,UUUU,2,M,22,13,2,2,2,152098
2000,2,1,15,2,2,21,2,1,1,2,18,2,1,UUUU,3,M,24,11,1,NN,1,152098
2000,2,1,17,2,2,32,UU,1,1,1,18,1,NN,UUUU,1,M,37,11,1,NN,U,152104
2000,2,1,17,2,2,32,UU,1,1,1,18,2,1,UUUU,1,F,18,11,2,2,1,152104
2000,2,1,17,2,2,32,UU,1,1,1,18,2,1,UUUU,2,F,19,13,2,2,2,152104
2000,2,1,4,2,2,21,UU,1,1,2,18,1,1,UUUU,1,F,21,11,1,NN,1,152105
2000,2,1,4,2,2,21,UU,1,1,2,18,2,1,UUUU,1,M,38,11,2,2,1,152105
2000,2,1,20,2,2,33,UU,1,1,1,1,1,1,UUUU,1,F,53,11,2,2,1,152152
2000,2,1,20,2,2,33,UU,1,1,1,1,2,1,UUUU,1,F,22,11,1,NN,1,152152
2000,2,1,10,2,1,4,UU,2,2,2,UU,1,1,UUUU,1,M,46,11,2,2,1,152785
2000,2,1,14,2,2,21,UU,1,U,3,UU,1,22,2000,1,M,17,11,1,NN,U,152875
2000,2,1,14,2,2,21,UU,1,U,3,UU,2,22,UUUU,1,F,15,21,2,NN,U,152875
2000,2,1,14,2,2,21,UU,1,U,3,UU,2,22,UUUU,2,M,18,11,1,NN,U,152875
2000,2,1,11,2,2,QQ,2,1,2,1,18,1,1,UUUU,1,M,22,11,2,2,1,152964
2000,2,1,11,2,2,QQ,2,1,2,1,18,2,1,UUUU,1,M,46,11,1,NN,1,152964
2000,2,1,18,2,2,33,UU,4,4,4,18,1,1,UUUU,1,M,26,11,2,NN,1,153149
2000,2,1,18,2,2,33,UU,4,4,4,18,2,1,UUUU,1,F,37,11,2,12,1,153149
2000,2,1,19,2,2,31,UU,4,4,3,18,1,1,UUUU,1,M,21,11,2,2,1,153150
