C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER,C_CASE
2015,3,1,12,2,2,22,1,1,1,1,UU,1,1,2003,1,F,60,11,2,2,1,2218129
2015,3,1,12,2,2,22,1,1,1,1,UU,2,1,2005,1,F,40,11,1,2,1,2218129
2015,3,1,18,2,2,35,2,4,3,2,3,1,1,2001,1,F,17,11,1,2,1,2218226
2015,3,1,18,2,2,35,2,4,3,2,3,1,1,2001,2,F,47,QQ,U,UU,U,2218226
2015,3,1,18,2,2,35,2,4,3,2,3,2,1,2013,1,M,52,QQ,2,2,U,2218226
2015,3,1,18,2,2,35,2,4,3,2,3,2,1,2013,UU,U,UU,UU,U,UU,U,2218226
2015,3,1,18,2,2,35,2,4,3,2,3,99,NN,NNNN,UU,U,UU,UU,U,NN,3,2218226
2015,3,1,18,2,2,35,2,4,3,2,3,99,NN,NNNN,UU,U,UU,UU,U,NN,3,2218226
2015,3,1,14,2,2,2,1,1,1,1,18,1,1,2012,1,M,50,QQ,2,2,U,2218228
2015,3,1,14,2,2,2,1,1,1,1,18,1,1,2012,UU,U,UU,UU,U,UU,U,2218228
2015,3,1,14,2,2,2,1,1,1,1,18,2,1,2009,1,M,19,11,1,NN,1,2218228
2015,3,1,14,2,2,2,1,1,1,1,18,2,1,2009,2,M,50,QQ,N,NN,U,2218228
2015,3,1,7,2,2,2,1,1,1,1,UU,1,1,2001,1,F,20,QQ,2,2,U,2218252
2015,3,1,7,2,2,2,1,1,1,1,UU,1,1,2001,UU,U,UU,UU,U,UU,U,2218252
2015,3,1,7,2,2,2,1,1,1,1,UU,2,1,2004,1,F,47,QQ,1,NN,U,2218252
2015,3,1,7,2,2,2,1,1,1,1,UU,2,1,2004,UU,U,UU,UU,U,UU,U,2218252
2015,3,1,12,2,1,4,1,1,5,5,UU,1,1,2010,1,F,37,11,2,2,1,2218268
2015,3,1,12,2,1,4,1,1,5,5,UU,99,NN,NNNN,UU,U,UU,UU,U,NN,3,2218268
2015,3,1,12,2,1,4,1,1,5,5,UU,99,NN,NNNN,UU,U,UU,UU,U,NN,3,2218268
2015,3,1,17,2,2,35,2,1,1,1,18,1,1,2011,1,F,32,QQ,2,2,U,2218276
2015,3,1,17,2,2,35,2,1,1,1,18,1,1,2011,UU,U,UU,UU,U,UU,U,2218276
2015,3,1,17,2,2,35,2,1,1,1,18,2,1,2010,1,F,25,11,2,2,1,2218276
2015,3,1,17,2,2,35,2,1,1,1,18,2,1,2010,2,F,54,QQ,N,NN,U,2218276
2015,3,1,18,2,2,QQ,2,1,2,1,1,1,1,2013,1,F,65,11,2,2,1,2218295
2015,3,1,18,2,2,QQ,2,1,2,1,1,1,1,2013,2,F,1,QQ,N,NN,U,2218295
2015,3,1,18,2,2,QQ,2,1,2,1,1,2,1,2010,1,F,30,QQ,2,2,U,2218295
2015,3,1,18,2,2,QQ,2,1,2,1,1,2,1,2010,UU,U,UU,UU,U,UU,U,2218295
2015,3,1,14,2,2,41,1,1,4,1,18,1,1,2011,1,M,60,QQ,1,NN,U,2218296
2015,3,1,14,2,2,41,1,1,4,1,18,1,1,2011,UU,U,UU,UU,U,UU,U,2218296
2015,3,1,14,2,2,41,1,1,4,1,18,2,1,2009,1,M,22,11,2,2,1,2218296
2015,3,1,14,2,2,41,1,1,4,1,18,2,1,2009,2,F,56,QQ,N,NN,U,2218296
2015,3,1,17,2,2,2,1,1,1,4,UU,1,1,2007,1,M,60,11,N,2,1,2218373
2015,3,1,17,2,2,2,1,1,1,4,UU,2,1,2015,UU,U,UU,UU,U,UU,U,2218373
2015,3,1,17,2,2,2,1,1,1,4,UU,99,NN,NNNN,1,M,59,99,2,NN,3,2218373
2015,3,1,4,2,1,3,1,7,5,1,18,1,1,2009,1,M,32,QQ,2,2,U,2218379
2015,3,1,4,2,1,3,1,7,5,1,18,1,1,2009,UU,U,UU,UU,U,UU,U,2218379
2015,3,1,15,2,1,2,QQ,1,5,Q,18,1,22,2009,1,M,45,QQ,2,9,U,2218380
2015,3,1,15,2,1,2,QQ,1,5,Q,18,1,22,2009,UU,U,UU,UU,U,UU,U,2218380
2015,3,1,12,2,2,2,3,1,1,1,18,1,1,2009,1,F,45,11,2,2,1,2218389
2015,3,1,12,2,2,2,3,1,1,1,18,2,22,1992,2,M,75,11,2,13,U,2218389
2015,3,1,21,2,1,2,3,6,2,1,18,1,1,2012,1,M,57,QQ,N,2,U,2218391
2015,3,1,21,2,1,2,3,6,2,1,18,1,1,2012,UU,U,UU,UU,U,UU,U,2218391
2015,3,1,21,2,1,2,3,6,2,1,18,99,NN,NNNN,2,F,45,99,2,NN,3,2218391
2015,3,1,10,2,2,21,1,1,1,1,1,1,1,2013,1,M,34,QQ,2,2,U,2218441
2015,3,1,10,2,2,21,1,1,1,1,1,1,1,2013,UU,U,UU,UU,U,UU,U,2218441
