C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER,C_CASE
2009,4,1,17,2,1,2,UU,U,1,1,18,1,1,UUUU,1,M,45,11,1,NN,1,1479640
2009,4,1,17,2,1,2,UU,U,1,1,18,99,NN,NNNN,1,M,3,99,2,NN,3,1479640
2009,4,1,3,2,1,4,8,3,2,4,10,1,8,UUUU,1,M,36,11,2,2,1,1479970
2009,4,1,3,2,1,4,8,3,2,4,10,1,8,UUUU,2,F,37,13,2,2,2,1479970
2009,4,1,16,2,3,QQ,UU,1,1,2,UU,1,1,2000,1,N,NN,11,1,NN,1,1479992
2009,4,1,16,2,3,QQ,UU,1,1,2,UU,2,5,UUUU,1,F,32,11,1,NN,1,1479992
2009,4,1,16,2,3,QQ,UU,1,1,2,UU,3,1,UUUU,1,F,NN,23,2,2,2,1479992
2009,4,1,16,2,3,QQ,UU,1,1,2,UU,3,1,UUUU,2,F,32,11,1,NN,1,1479992
2009,4,1,16,2,3,QQ,UU,1,1,2,UU,4,1,UUUU,1,M,NN,12,2,2,2,1479992
2009,4,1,16,2,3,QQ,UU,1,1,2,UU,4,1,UUUU,2,F,20,11,1,NN,1,1479992
2009,4,1,13,2,2,33,2,1,1,1,18,1,1,UUUU,1,F,47,11,2,2,1,1480101
2009,4,1,13,2,2,33,2,1,1,1,18,2,1,UUUU,1,F,49,11,1,NN,1,1480101
2009,4,1,14,2,2,21,2,2,1,1,4,1,1,UUUU,1,M,42,11,1,NN,1,1480102
2009,4,1,14,2,2,21,2,2,1,1,4,2,1,UUUU,1,M,42,11,2,2,1,1480102
2009,4,1,12,2,2,35,2,3,2,1,18,1,1,UUUU,1,F,23,11,2,2,1,1480121
2009,4,1,12,2,2,35,2,3,2,1,18,2,1,UUUU,1,F,37,11,1,NN,1,1480121
2009,4,1,15,2,2,21,UU,3,2,1,10,1,5,UUUU,1,F,26,11,1,NN,1,1480146
2009,4,1,15,2,2,21,UU,3,2,1,10,2,1,UUUU,1,F,48,11,2,2,1,1480146
2009,4,1,13,2,2,21,UU,1,1,1,18,1,1,UUUU,1,M,44,11,2,UU,1,1480313
2009,4,1,13,2,2,21,UU,1,1,1,18,2,1,UUUU,1,M,43,11,1,NN,1,1480313
2009,4,1,16,2,3,UU,UU,2,2,1,1,1,1,UUUU,1,F,16,13,2,2,2,1480641
2009,4,1,16,2,3,UU,UU,2,2,1,1,1,1,UUUU,2,M,18,11,1,NN,1,1480641
2009,4,1,16,2,3,UU,UU,2,2,1,1,2,NN,2000,1,N,NN,11,1,NN,U,1480641
2009,4,1,16,2,3,UU,UU,2,2,1,1,3,1,UUUU,1,M,43,11,1,NN,1,1480641
2009,4,1,16,2,3,UU,UU,2,2,1,1,4,1,UUUU,1,F,33,11,1,NN,1,1480641
2009,4,1,7,2,1,4,QQ,1,2,1,18,1,7,1986,1,M,29,11,2,1,1,1481200
2009,4,1,17,2,2,24,QQ,1,1,1,18,1,5,2001,1,M,43,11,1,2,1,1481204
2009,4,1,17,2,2,24,QQ,1,1,1,18,2,1,2001,2,F,37,11,2,UU,1,1481204
2009,4,1,UU,2,3,UU,UU,1,1,U,UU,1,NN,2005,1,M,41,11,2,2,U,1482405
2009,4,1,UU,2,3,UU,UU,1,1,U,UU,2,NN,1998,1,F,21,QQ,1,1,U,1482405
2009,4,1,UU,2,3,UU,UU,1,1,U,UU,3,NN,2004,1,F,29,QQ,1,1,U,1482405
2009,4,1,13,2,2,21,1,3,2,1,18,1,1,1999,1,M,47,11,2,2,1,1482428
2009,4,1,13,2,2,21,1,3,2,1,18,1,1,1999,2,F,43,13,2,2,2,1482428
2009,4,1,13,2,2,21,1,3,2,1,18,2,1,1999,1,F,68,11,1,2,1,1482428
2009,4,1,13,2,2,21,1,3,2,1,18,99,NN,NNNN,1,F,48,QQ,N,NN,3,1482428
2009,4,1,17,2,2,21,UU,1,1,1,1,1,1,UUUU,1,F,25,11,1,2,1,1482432
2009,4,1,17,2,2,21,UU,1,1,1,1,1,1,UUUU,2,F,25,13,1,2,2,1482432
2009,4,1,17,2,2,21,UU,1,1,1,1,2,14,2004,1,M,20,11,2,13,5,1482432
2009,4,1,17,2,2,23,2,1,1,1,1,1,1,2000,1,M,44,11,1,2,1,1482680
2009,4,1,17,2,2,23,2,1,1,1,1,1,1,2000,2,F,38,13,2,2,2,1482680
2009,4,1,17,2,2,23,2,1,1,1,1,2,1,1998,1,F,27,11,2,2,1,1482680
2009,4,1,17,2,2,23,2,1,1,1,1,2,1,1998,2,M,27,QQ,N,NN,U,1482680
2009,4,1,17,2,2,23,2,1,1,1,1,99,NN,NNNN,1,M,33,QQ,N,NN,3,1482680
2009,4,1,15,2,1,4,5,1,1,3,18,1,1,2005,1,F,29,11,2,2,1,1482681
2009,4,1,15,2,1,4,5,1,1,3,18,1,1,2005,2,M,28,13,2,2,2,1482681
2009,4,1,15,2,1,4,5,1,1,3,18,1,1,2005,3,M,2,31,2,2,2,1482681
2009,4,1,15,2,1,4,5,1,1,3,18,1,1,2005,4,U,UU,QQ,N,NN,U,1482681
2009,4,1,20,2,2,21,2,2,1,1,UU,1,1,2001,1,F,UU,96,U,UU,2,1482682
2009,4,1,20,2,2,21,2,2,1,1,UU,1,1,2001,2,F,UU,96,2,UU,2,1482682
2009,4,1,20,2,2,21,2,2,1,1,UU,1,1,2001,3,F,UU,96,2,UU,2,1482682
2009,4,1,20,2,2,21,2,2,1,1,UU,1,1,2001,4,M,24,11,U,UU,1,1482682
2009,4,1,20,2,2,21,2,2,1,1,UU,2,1,1998,1,M,22,11,U,UU,1,1482682
2009,4,1,6,2,1,4,1,U,U,1,18,1,1,1989,1,M,37,11,2,2,1,1482683
