C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER,C_CASE
1999,10,1,13,2,1,4,UU,1,2,1,18,1,1,1998,1,F,55,11,2,2,1,174
1999,10,1,13,2,1,4,UU,1,2,1,18,1,1,1998,2,F,30,13,2,2,2,174
1999,10,1,13,2,1,4,UU,1,2,1,18,1,1,1998,3,M,2,23,2,2,2,174
1999,10,1,18,2,2,34,UU,3,2,1,1,1,1,1992,1,F,39,11,2,2,1,187
1999,10,1,18,2,2,34,UU,3,2,1,1,1,1,1992,2,F,5,13,2,2,2,187
1999,10,1,18,2,2,34,UU,3,2,1,1,2,1,1989,1,M,57,11,1,UU,1,187
1999,10,1,14,2,2,21,UU,3,2,1,1,1,1,1997,1,F,51,11,2,2,1,329
1999,10,1,14,2,2,21,UU,3,2,1,1,2,6,1997,1,M,50,11,1,UU,1,329
1999,10,1,19,2,1,UU,UU,3,2,1,UU,1,6,1998,1,M,76,11,1,UU,1,421
1999,10,1,19,2,1,UU,UU,3,2,1,UU,99,NN,NNNN,1,F,37,99,2,UU,3,421
1999,10,1,8,2,2,UU,UU,3,2,1,3,1,1,1991,1,F,39,11,2,UU,1,431
1999,10,1,8,2,2,UU,UU,3,2,1,3,2,1,1992,1,M,46,11,2,UU,1,431
1999,10,1,11,2,3,21,UU,1,1,1,18,1,1,1998,1,M,33,11,1,UU,1,441
1999,10,1,11,2,3,21,UU,1,1,1,18,2,1,1996,1,M,35,11,2,2,1,441
1999,10,1,11,2,3,21,UU,1,1,1,18,3,6,1994,1,M,UU,11,1,UU,1,441
1999,10,1,15,2,2,21,UU,1,1,1,6,1,1,1992,1,M,45,11,2,2,1,466
1999,10,1,15,2,2,21,UU,1,1,1,6,2,1,1989,1,M,37,11,2,2,1,466
1999,10,1,10,2,2,23,UU,1,1,2,18,1,1,1987,1,M,22,11,1,UU,1,475
1999,10,1,10,2,2,23,UU,1,1,2,18,1,1,1987,2,F,25,13,2,2,2,475
1999,10,1,10,2,2,23,UU,1,1,2,18,2,UU,1991,1,M,59,11,1,UU,U,475
1999,10,1,20,2,2,34,UU,3,2,1,18,1,1,1997,1,M,22,11,2,2,1,476
1999,10,1,20,2,2,34,UU,3,2,1,18,2,6,1993,1,M,39,11,1,UU,1,476
1999,10,1,17,2,2,21,UU,3,2,1,UU,1,1,1990,1,F,37,11,2,2,1,498
1999,10,1,17,2,2,21,UU,3,2,1,UU,2,1,1989,1,M,20,11,1,UU,1,498
1999,10,1,17,2,4,21,UU,3,2,1,18,1,6,1989,1,F,39,11,1,UU,1,560
1999,10,1,17,2,4,21,UU,3,2,1,18,2,1,1988,1,F,24,11,2,2,1,560
1999,10,1,17,2,4,21,UU,3,2,1,18,3,1,1990,1,M,UU,11,1,UU,1,560
1999,10,1,13,2,2,21,QQ,3,2,1,UU,1,1,1994,1,M,30,11,2,2,1,613
1999,10,1,13,2,2,21,QQ,3,2,1,UU,2,1,1998,1,M,64,11,1,UU,1,613
1999,10,1,18,2,2,34,UU,3,2,1,1,1,1,1992,1,F,31,11,2,2,1,616
1999,10,1,18,2,2,34,UU,3,2,1,1,2,UU,1997,1,M,33,11,1,UU,U,616
1999,10,1,12,2,2,21,UU,3,2,1,6,1,6,1993,1,F,44,11,2,2,1,618
1999,10,1,12,2,2,21,UU,3,2,1,6,2,1,1995,1,F,45,11,1,UU,1,618
1999,10,1,14,2,1,3,UU,1,1,1,18,1,1,1997,1,F,26,11,2,2,1,719
1999,10,1,16,2,1,3,UU,1,1,4,UU,1,1,1993,1,M,77,11,2,2,1,737
1999,10,1,16,2,1,3,UU,1,1,4,UU,1,1,1993,2,F,74,13,2,2,2,737
1999,10,1,15,2,2,34,UU,1,1,2,3,1,1,1993,1,F,46,11,1,UU,1,844
1999,10,1,15,2,2,34,UU,1,1,2,3,2,14,1996,1,M,19,11,2,9,5,844
1999,10,1,16,2,1,3,UU,3,2,2,18,1,1,1997,1,M,50,11,2,2,1,946
1999,10,1,12,2,2,21,UU,1,1,1,18,1,6,1991,1,M,23,11,1,UU,1,1111
1999,10,1,12,2,2,21,UU,1,1,1,18,2,6,1998,1,M,37,11,2,2,1,1111
1999,10,1,13,2,1,QQ,UU,3,2,1,UU,1,6,1997,1,M,47,11,2,2,1,1280
1999,10,1,15,2,1,QQ,UU,3,2,1,UU,1,1,1992,1,F,30,11,2,2,1,1281
1999,10,1,6,1,3,31,UU,1,1,2,18,1,1,1989,1,M,47,11,3,2,1,1309
1999,10,1,6,1,3,31,UU,1,1,2,18,2,6,1989,1,M,40,11,2,1,1,1309
1999,10,1,6,1,3,31,UU,1,1,2,18,2,6,1989,2,M,47,13,2,1,2,1309
1999,10,1,6,1,3,31,UU,1,1,2,18,3,1,1996,1,M,40,11,2,2,1,1309
1999,10,1,7,2,2,33,UU,4,3,1,18,1,1,1987,1,M,55,11,1,UU,1,1350
1999,10,1,7,2,2,33,UU,4,3,1,18,2,1,1986,1,M,48,11,2,2,1,1350
1999,10,1,21,2,2,UU,UU,1,1,1,18,1,6,1997,1,M,34,11,2,2,1,1354
1999,10,1,21,2,2,UU,UU,1,1,1,18,2,1,1988,1,M,28,11,1,UU,1,1354
1999,10,1,22,2,1,QQ,UU,1,2,1,3,1,1,1997,1,M,71,11,1,UU,1,1384
1999,10,1,22,2,1,QQ,UU,1,2,1,3,1,1,1997,2,F,67,13,2,2,2,1384
1999,10,1,22,2,1,QQ,UU,1,2,1,3,1,1,1997,3,F,71,21,2,2,2,1384
1999,10,1,22,2,1,QQ,UU,1,2,1,3,1,1,1997,4,F,64,23,2,2,2,1384
1999,10,1,12,2,1,21,UU,3,2,3,18,1,1,1998,1,M,81,11,2,2,1,1535
1999,10,1,12,2,1,21,UU,3,2,3,18,1,1,1998,2,F,64,13,2,2,2,1535
1999,10,1,14,2,2,33,UU,1,U,3,UU,1,1,1999,1,M,25,11,2,2,1,1792
1999,10,1,14,2,2,33,UU,1,U,3,UU,1,1,1999,2,F,20,13,2,2,2,1792
1999,10,1,14,2,2,33,UU,1,U,3,UU,2,1,1999,1,M,19,11,1,UU,1,1792
1999,10,1,14,2,1,2,2,3,2,1,18,1,1,1998,1,M,68,11,1,2,1,2236
